geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000238201,ENSG00000238201.1,0.553107852,-0.019209021,0.98677357,1.99E-05,0.001137582,0.00473365,
ENSG00000243650,ENSG00000243650.3,3.22042376,0.007918344,1.005503667,2.05E-05,0.001164052,0.00473365,RN7SL834P
ENSG00000250510,ENSG00000250510.7,2.344409413,-0.017565425,0.987898396,1.83E-05,0.001067657,0.00473365,GPR162
ENSG00000265158,ENSG00000265158.1,-1.994955797,-0.00548085,0.996208172,1.74E-05,0.00102909,0.00473365,LRRC37A7P
ENSG00000280011,ENSG00000280011.1,-1.533586629,-0.014619583,0.989917648,1.95E-05,0.001121727,0.00473365,
ENSG00000008517,ENSG00000008517.16,4.294992342,0.011662627,1.00811668,2.19E-05,0.001231111,0.006802143,IL32
ENSG00000068024,ENSG00000068024.16,7.03754727,0.008977019,1.006241795,2.22E-05,0.001243869,0.006802143,HDAC4
ENSG00000111450,ENSG00000111450.13,4.247798271,0.009344297,1.006497994,2.16E-05,0.001216524,0.006802143,STX2
ENSG00000136504,ENSG00000136504.11,7.141693868,-0.004502733,0.996883809,2.28E-05,0.00127265,0.006802143,KAT7
ENSG00000136875,ENSG00000136875.12,4.846636208,-0.005142753,0.996441662,2.21E-05,0.001236584,0.006802143,PRPF4
ENSG00000166165,ENSG00000166165.12,1.449058915,-0.016209707,0.988827173,2.30E-05,0.001277513,0.006802143,CKB
ENSG00000166797,ENSG00000166797.10,4.41503767,0.008222471,1.005715655,2.25E-05,0.001256077,0.006802143,CIAO2A
ENSG00000174749,ENSG00000174749.5,3.310192375,0.007619813,1.005295624,2.27E-05,0.001266011,0.006802143,FAM241A
ENSG00000181016,ENSG00000181016.9,3.390550044,0.012508542,1.008707957,2.08E-05,0.001177937,0.006802143,LSMEM1
ENSG00000213949,ENSG00000213949.8,3.407745388,0.013420766,1.00934597,2.15E-05,0.001211921,0.006802143,ITGA1
ENSG00000225964,ENSG00000225964.5,1.411707289,0.019697946,1.013747212,2.22E-05,0.001242383,0.006802143,NRIR
ENSG00000278090,ENSG00000278090.1,1.194711989,-0.017383004,0.988023318,2.22E-05,0.00124165,0.006802143,LUNAR1
ENSG00000085733,ENSG00000085733.15,4.188094255,-0.018569897,0.987210814,2.51E-05,0.001373713,0.007493647,CTTN
ENSG00000100297,ENSG00000100297.15,5.575656965,-0.007811453,0.994600145,2.36E-05,0.00130817,0.007493647,MCM5
ENSG00000104043,ENSG00000104043.14,6.007825002,0.0089994,1.006257405,2.31E-05,0.001286095,0.007493647,ATP8B4
ENSG00000111144,ENSG00000111144.9,8.279002515,0.008943002,1.006218069,2.80E-05,0.00150249,0.007493647,LTA4H
ENSG00000116717,ENSG00000116717.11,2.821188434,0.011183787,1.007782135,2.57E-05,0.001400801,0.007493647,GADD45A
ENSG00000120265,ENSG00000120265.16,5.56884545,0.006635416,1.004609913,2.54E-05,0.001386461,0.007493647,PCMT1
ENSG00000129354,ENSG00000129354.11,-0.02314275,-0.017845541,0.987706602,2.85E-05,0.001521227,0.007493647,AP1M2
ENSG00000137752,ENSG00000137752.23,7.531360599,0.00797934,1.005546181,2.83E-05,0.001513659,0.007493647,CASP1
ENSG00000137996,ENSG00000137996.12,5.209848618,0.003619302,1.002511858,2.47E-05,0.001357761,0.007493647,RTCA
ENSG00000140025,ENSG00000140025.15,1.894932365,-0.008336664,0.994238129,2.55E-05,0.00139086,0.007493647,EFCAB11
ENSG00000151743,ENSG00000151743.10,4.30791666,0.007592434,1.005276546,2.60E-05,0.001413649,0.007493647,AMN1
ENSG00000152102,ENSG00000152102.17,6.421060674,-0.0046574,0.996776941,2.75E-05,0.001480244,0.007493647,FAM168B
ENSG00000166450,ENSG00000166450.12,-1.30127428,-0.01526822,0.989472681,2.82E-05,0.001509006,0.007493647,PRTG
ENSG00000175352,ENSG00000175352.10,0.676171022,0.016114072,1.011232034,2.38E-05,0.001316359,0.007493647,NRIP3
ENSG00000182810,ENSG00000182810.6,4.199708669,-0.006551364,0.995469236,2.68E-05,0.001447992,0.007493647,DDX28
ENSG00000187955,ENSG00000187955.11,-1.769126876,-0.010945669,0.992441749,2.81E-05,0.001508069,0.007493647,COL14A1
ENSG00000211459,ENSG00000211459.2,4.801304387,0.020698616,1.014450602,2.75E-05,0.001479551,0.007493647,MT-RNR1
ENSG00000225830,ENSG00000225830.12,6.318029225,-0.003722106,0.997423358,2.38E-05,0.001314532,0.007493647,ERCC6
ENSG00000231123,ENSG00000231123.1,-1.226930617,0.013457314,1.00937154,2.61E-05,0.00141838,0.007493647,SPATA20P1
ENSG00000248651,ENSG00000248651.1,-1.457068843,0.014746023,1.010273579,2.59E-05,0.001411364,0.007493647,GCSHP1
ENSG00000249042,ENSG00000249042.5,-0.573043763,0.014472598,1.010082126,2.66E-05,0.001439711,0.007493647,FAM151B-DT
ENSG00000254946,ENSG00000254946.1,-1.84929105,0.008438472,1.005866243,2.77E-05,0.001488947,0.007493647,LINC02751
ENSG00000263266,ENSG00000263266.2,-1.279470098,0.015520405,1.010815999,2.72E-05,0.001467994,0.007493647,RPS7P1
ENSG00000276141,ENSG00000276141.4,2.926622661,-0.009459736,0.993464461,2.57E-05,0.001400326,0.007493647,WHAMMP3
ENSG00000279652,ENSG00000279652.1,-1.854753565,-0.0086106,0.994049363,2.66E-05,0.001439432,0.007493647,
ENSG00000038295,ENSG00000038295.7,-1.900475581,-0.007130043,0.995070023,2.92E-05,0.001554326,0.00804779,TLL1
ENSG00000130164,ENSG00000130164.13,3.542521159,0.011964242,1.008327462,3.02E-05,0.001595069,0.00804779,LDLR
ENSG00000132465,ENSG00000132465.10,5.099712725,0.023865748,1.016680061,3.03E-05,0.001601217,0.00804779,JCHAIN
ENSG00000150625,ENSG00000150625.16,0.404993116,-0.026154515,0.982034412,2.85E-05,0.001525215,0.00804779,GPM6A
ENSG00000182782,ENSG00000182782.7,4.852027045,0.013867172,1.009658334,2.96E-05,0.001571915,0.00804779,HCAR2
ENSG00000266401,ENSG00000266401.1,0.837104778,-0.01698205,0.988297948,3.03E-05,0.001599531,0.00804779,
ENSG00000267364,ENSG00000267364.1,2.081937573,0.010173282,1.007076503,3.01E-05,0.001591472,0.00804779,
ENSG00000268074,ENSG00000268074.1,-2.045640304,0.002199561,1.001525782,2.90E-05,0.001543684,0.00804779,RPL22P5
ENSG00000070269,ENSG00000070269.13,6.151877125,0.005413649,1.003759505,3.89E-05,0.001945978,0.00815302,TMEM260
ENSG00000095464,ENSG00000095464.9,-1.904794937,-0.00691054,0.995221432,3.12E-05,0.001638554,0.00815302,PDE6C
ENSG00000101544,ENSG00000101544.8,4.584851804,0.003846867,1.002670003,3.57E-05,0.001822167,0.00815302,ADNP2
ENSG00000105855,ENSG00000105855.9,1.533163078,-0.030672994,0.978963521,3.20E-05,0.001669746,0.00815302,ITGB8
ENSG00000108651,ENSG00000108651.9,5.899379498,-0.004020247,0.997217256,3.39E-05,0.001747875,0.00815302,UTP6
ENSG00000113231,ENSG00000113231.13,0.253241082,-0.014817666,0.989781741,3.93E-05,0.001959558,0.00815302,PDE8B
ENSG00000115944,ENSG00000115944.14,5.792972037,0.004904209,1.003405123,3.40E-05,0.001751863,0.00815302,COX7A2L
ENSG00000129116,ENSG00000129116.17,2.655382871,-0.012290774,0.991516871,3.60E-05,0.001832694,0.00815302,PALLD
ENSG00000131016,ENSG00000131016.16,2.415495306,-0.031486603,0.978411589,3.91E-05,0.001955525,0.00815302,AKAP12
ENSG00000138829,ENSG00000138829.11,4.450075309,0.014797839,1.010309865,3.33E-05,0.00172521,0.00815302,FBN2
ENSG00000140948,ENSG00000140948.11,4.390060419,-0.005724355,0.996040041,3.18E-05,0.001662992,0.00815302,ZCCHC14
ENSG00000141543,ENSG00000141543.9,5.46007913,-0.006629877,0.995415063,3.38E-05,0.001744217,0.00815302,EIF4A3
ENSG00000145362,ENSG00000145362.17,-0.629196326,-0.021291807,0.985350015,3.25E-05,0.001692819,0.00815302,ANK2
ENSG00000152766,ENSG00000152766.5,1.690969649,0.02124662,1.014836012,3.36E-05,0.00173893,0.00815302,ANKRD22
ENSG00000156735,ENSG00000156735.10,4.611625351,0.006130018,1.004258045,3.65E-05,0.001851531,0.00815302,BAG4
ENSG00000163959,ENSG00000163959.9,-0.970983484,0.014358013,1.010001904,3.81E-05,0.001913705,0.00815302,SLC51A
ENSG00000164104,ENSG00000164104.11,5.734611283,0.010751056,1.0074799,3.61E-05,0.001838174,0.00815302,HMGB2
ENSG00000170128,ENSG00000170128.4,-0.728709018,-0.015226098,0.98950157,3.95E-05,0.001968791,0.00815302,GPR25
ENSG00000175866,ENSG00000175866.15,1.490157115,-0.01494736,0.989692767,3.71E-05,0.00187836,0.00815302,BAIAP2
ENSG00000176293,ENSG00000176293.19,1.539674683,-0.016132901,0.988879817,3.70E-05,0.001873579,0.00815302,ZNF135
ENSG00000185650,ENSG00000185650.9,6.271507004,0.008377797,1.00582394,3.75E-05,0.001892133,0.00815302,ZFP36L1
ENSG00000187140,ENSG00000187140.5,-1.98505352,-0.005430651,0.996242836,3.53E-05,0.001806327,0.00815302,FOXD3
ENSG00000188487,ENSG00000188487.11,-0.331959036,0.018259829,1.012737185,3.58E-05,0.001824063,0.00815302,INSC
ENSG00000189221,ENSG00000189221.9,0.861225404,0.029235579,1.02047128,3.78E-05,0.001902751,0.00815302,MAOA
ENSG00000197054,ENSG00000197054.11,2.198737848,-0.008958545,0.99380965,3.34E-05,0.001727977,0.00815302,ZNF763
ENSG00000197747,ENSG00000197747.8,5.221846798,0.006886263,1.004784603,3.39E-05,0.001749391,0.00815302,S100A10
ENSG00000203900,ENSG00000203900.2,-2.009261512,-0.004854569,0.996640724,3.94E-05,0.001963934,0.00815302,
ENSG00000224271,ENSG00000224271.5,-2.038509517,-0.004314835,0.997013652,3.75E-05,0.001894099,0.00815302,EPIC1
ENSG00000237854,ENSG00000237854.3,2.734441122,-0.005800103,0.995987746,3.95E-05,0.001969865,0.00815302,LINC00674
ENSG00000238241,ENSG00000238241.1,-0.359895719,-0.020502877,0.985888996,3.39E-05,0.001749671,0.00815302,CCR12P
ENSG00000251034,ENSG00000251034.1,2.037827184,-0.011571083,0.992011614,3.92E-05,0.001956293,0.00815302,
ENSG00000253115,ENSG00000253115.1,-0.759661292,0.014979773,1.01043728,3.50E-05,0.001795584,0.00815302,
ENSG00000255595,ENSG00000255595.2,-1.217704313,-0.017929688,0.987648995,3.30E-05,0.001713117,0.00815302,LINC02350
ENSG00000258869,ENSG00000258869.1,-1.537514256,-0.009406756,0.993500945,3.77E-05,0.001899972,0.00815302,LINC02312
ENSG00000259225,ENSG00000259225.6,-0.136360601,-0.015977519,0.988986328,3.04E-05,0.001604637,0.00815302,LINC02345
ENSG00000260220,ENSG00000260220.6,-1.121710139,-0.01596722,0.988993387,3.31E-05,0.001717924,0.00815302,CCDC187
ENSG00000261795,ENSG00000261795.1,-1.946848013,-0.006913276,0.995219545,3.70E-05,0.001874157,0.00815302,
ENSG00000272694,ENSG00000272694.1,-2.035178473,-0.004859632,0.996637227,3.45E-05,0.001774347,0.00815302,
ENSG00000277586,ENSG00000277586.2,1.44853489,0.019393639,1.013533404,3.77E-05,0.001900577,0.00815302,NEFL
ENSG00000058063,ENSG00000058063.15,8.245134779,0.006314735,1.004386634,4.92E-05,0.002339331,0.00992394,ATP11B
ENSG00000065618,ENSG00000065618.18,-0.168563133,0.021283908,1.014862242,4.49E-05,0.002180429,0.00992394,COL17A1
ENSG00000085563,ENSG00000085563.14,4.405398741,-0.010625616,0.99266194,4.25E-05,0.002085302,0.00992394,ABCB1
ENSG00000100320,ENSG00000100320.22,0.5269368,-0.013815704,0.990469391,4.52E-05,0.00219093,0.00992394,RBFOX2
ENSG00000106018,ENSG00000106018.13,0.07096864,-0.016372874,0.988715344,4.47E-05,0.002172265,0.00992394,VIPR2
ENSG00000112706,ENSG00000112706.11,-2.007844194,-0.004761826,0.996704795,4.13E-05,0.002040411,0.00992394,IMPG1
ENSG00000114923,ENSG00000114923.16,-0.105769859,-0.015886169,0.989048951,3.96E-05,0.001971573,0.00992394,SLC4A3
ENSG00000117069,ENSG00000117069.14,-1.844070796,-0.008764538,0.993943302,4.72E-05,0.002265736,0.00992394,ST6GALNAC5
ENSG00000128268,ENSG00000128268.11,1.844612826,0.015151752,1.010557738,5.00E-05,0.002368188,0.00992394,MGAT3
ENSG00000132541,ENSG00000132541.10,1.272470711,0.011049585,1.007688394,4.88E-05,0.002322468,0.00992394,RIDA
ENSG00000134817,ENSG00000134817.10,-1.996246902,-0.006905254,0.995225079,4.56E-05,0.002204288,0.00992394,APLNR
ENSG00000140287,ENSG00000140287.10,2.746479948,-0.034071826,0.976659904,4.79E-05,0.002291617,0.00992394,HDC
ENSG00000143502,ENSG00000143502.14,1.995846439,0.016564676,1.011547927,4.26E-05,0.002092062,0.00992394,SUSD4
ENSG00000145103,ENSG00000145103.12,-0.963191557,0.014922812,1.010397386,4.82E-05,0.002301078,0.00992394,ILDR1
ENSG00000147394,ENSG00000147394.18,5.503380058,-0.012613009,0.991295434,4.96E-05,0.002354219,0.00992394,ZNF185
ENSG00000155657,ENSG00000155657.26,8.380105673,-0.012903784,0.991095659,4.44E-05,0.002159466,0.00992394,TTN
ENSG00000162849,ENSG00000162849.15,-0.776640788,-0.015267239,0.989473353,4.95E-05,0.002349424,0.00992394,KIF26B
ENSG00000162946,ENSG00000162946.21,5.822888427,0.00920393,1.006400072,4.33E-05,0.002118162,0.00992394,DISC1
ENSG00000163492,ENSG00000163492.14,4.917194096,-0.012329217,0.991490451,4.31E-05,0.002109893,0.00992394,CCDC141
ENSG00000164105,ENSG00000164105.3,3.03313496,0.009025449,1.006275574,4.70E-05,0.002258461,0.00992394,SAP30
ENSG00000164398,ENSG00000164398.12,3.733200486,0.009883484,1.006874229,4.03E-05,0.002002036,0.00992394,ACSL6
ENSG00000165795,ENSG00000165795.23,2.516335801,-0.009647783,0.993334977,4.48E-05,0.002175702,0.00992394,NDRG2
ENSG00000168268,ENSG00000168268.10,0.613496881,0.014540926,1.010129966,4.19E-05,0.002062373,0.00992394,NT5DC2
ENSG00000172296,ENSG00000172296.12,0.472068628,-0.015742997,0.989147108,4.13E-05,0.002039214,0.00992394,SPTLC3
ENSG00000180758,ENSG00000180758.11,2.788523387,-0.009649766,0.993333612,4.61E-05,0.002223006,0.00992394,GPR157
ENSG00000184752,ENSG00000184752.12,4.172150469,0.006436926,1.004471706,4.11E-05,0.002033359,0.00992394,NDUFA12
ENSG00000216588,ENSG00000216588.8,-1.211859537,-0.014812082,0.989785572,4.64E-05,0.002236551,0.00992394,IGSF23
ENSG00000222898,ENSG00000222898.1,0.568510645,0.014281232,1.009948153,4.26E-05,0.00209002,0.00992394,RN7SKP97
ENSG00000230453,ENSG00000230453.9,-1.426638856,0.013732744,1.009564261,4.13E-05,0.002039952,0.00992394,ANKRD18B
ENSG00000231586,ENSG00000231586.2,-1.848835685,0.007208556,1.005009094,4.74E-05,0.002272722,0.00992394,RPS23P9
ENSG00000238121,ENSG00000238121.5,4.65099753,0.007653452,1.005319065,4.25E-05,0.002085007,0.00992394,LINC00426
ENSG00000242259,ENSG00000242259.8,5.003642308,-0.003121028,0.997839007,4.80E-05,0.002295278,0.00992394,C22orf39
ENSG00000249662,ENSG00000249662.5,2.673574201,-0.014612039,0.989922825,4.68E-05,0.00225106,0.00992394,LINC02218
ENSG00000250305,ENSG00000250305.8,-0.588874151,0.01575229,1.010978481,4.86E-05,0.002315756,0.00992394,TRMT9B
ENSG00000271270,ENSG00000271270.5,1.853018909,-0.008223127,0.994316376,4.83E-05,0.002306788,0.00992394,TMCC1-DT
ENSG00000274929,ENSG00000274929.1,2.46987292,0.008627897,1.005998321,4.66E-05,0.002242516,0.00992394,
ENSG00000283125,ENSG00000283125.1,-1.558982559,0.014234324,1.009915316,4.73E-05,0.002267742,0.00992394,
