geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000235920,ENSG00000235920.1,-1.759393436,-0.424941142,0.74486912,1.17E-06,2.13E-05,0.000161274,THRAP3P3
ENSG00000238009,ENSG00000238009.6,0.367936545,0.661182275,1.581378017,1.25E-06,2.26E-05,0.000161274,
ENSG00000248477,ENSG00000248477.6,-0.330397324,0.557954536,1.472180468,1.29E-06,2.33E-05,0.000161274,NAIPP3
ENSG00000251139,ENSG00000251139.2,-0.597711319,0.607868213,1.524005609,1.13E-06,2.07E-05,0.000161274,
ENSG00000255595,ENSG00000255595.2,-1.219821082,-0.623923174,0.648903938,1.20E-06,2.18E-05,0.000161274,LINC02350
ENSG00000255801,ENSG00000255801.1,4.133001842,-0.626875632,0.647577322,1.27E-06,2.29E-05,0.000161274,
ENSG00000260401,ENSG00000260401.1,2.829729318,-0.555087601,0.68061573,1.14E-06,2.09E-05,0.000161274,
ENSG00000270562,ENSG00000270562.1,3.67990805,-0.277074342,0.825262881,1.12E-06,2.06E-05,0.000161274,FOXP1-DT
ENSG00000273017,ENSG00000273017.1,0.108811091,0.437323846,1.354090201,1.05E-06,1.94E-05,0.000161274,
ENSG00000283994,ENSG00000283994.1,4.448213065,0.285149287,1.218536349,1.10E-06,2.03E-05,0.000161274,
ENSG00000111052,ENSG00000111052.7,6.262918847,0.426355357,1.343834391,1.33E-06,2.39E-05,0.000165638,LIN7A
ENSG00000140987,ENSG00000140987.19,5.094708167,-0.113931583,0.924066393,1.33E-06,2.39E-05,0.000165638,ZSCAN32
ENSG00000142512,ENSG00000142512.14,6.537038932,-0.452004983,0.731026199,1.30E-06,2.34E-05,0.000165638,SIGLEC10
ENSG00000164674,ENSG00000164674.15,5.980136893,-0.28730536,0.819431149,1.31E-06,2.36E-05,0.000165638,SYTL3
ENSG00000166866,ENSG00000166866.12,0.03218421,-0.462559898,0.725697448,1.32E-06,2.37E-05,0.000165638,MYO1A
ENSG00000259056,ENSG00000259056.1,-1.214316332,-0.599656584,0.659911021,1.33E-06,2.39E-05,0.000165638,DUXAP1
ENSG00000037280,ENSG00000037280.15,1.58019502,-0.64038183,0.641543133,1.49E-06,2.63E-05,0.000201257,FLT4
ENSG00000049541,ENSG00000049541.10,4.170464498,-0.211180844,0.863829898,1.48E-06,2.62E-05,0.000201257,RFC2
ENSG00000108239,ENSG00000108239.8,3.642027344,0.322927952,1.25086661,1.46E-06,2.58E-05,0.000201257,TBC1D12
ENSG00000109917,ENSG00000109917.10,5.344180563,-0.141668264,0.90647035,1.37E-06,2.45E-05,0.000201257,ZPR1
ENSG00000113194,ENSG00000113194.12,5.862052241,-0.112260345,0.925137465,1.45E-06,2.57E-05,0.000201257,FAF2
ENSG00000121236,ENSG00000121236.20,-0.41126499,0.653000442,1.572435066,1.39E-06,2.48E-05,0.000201257,TRIM6
ENSG00000125356,ENSG00000125356.6,4.201484059,0.31768034,1.246325014,1.41E-06,2.51E-05,0.000201257,NDUFA1
ENSG00000126353,ENSG00000126353.3,6.222203195,-0.499335714,0.707432442,1.49E-06,2.63E-05,0.000201257,CCR7
ENSG00000129235,ENSG00000129235.10,3.797600688,0.253564158,1.192148666,1.38E-06,2.46E-05,0.000201257,TXNDC17
ENSG00000139329,ENSG00000139329.4,-1.791183811,-0.362138992,0.778010218,1.44E-06,2.56E-05,0.000201257,LUM
ENSG00000163166,ENSG00000163166.14,6.106985582,-0.133457536,0.911644001,1.34E-06,2.41E-05,0.000201257,IWS1
ENSG00000167434,ENSG00000167434.9,3.443814775,0.605093996,1.521077853,1.44E-06,2.56E-05,0.000201257,CA4
ENSG00000167721,ENSG00000167721.10,4.963014868,-0.186485505,0.87874379,1.45E-06,2.58E-05,0.000201257,TSR1
ENSG00000169621,ENSG00000169621.9,3.469043792,0.343809932,1.269103677,1.44E-06,2.56E-05,0.000201257,APLF
ENSG00000172000,ENSG00000172000.7,-1.1272101,-0.470364382,0.721782274,1.40E-06,2.49E-05,0.000201257,ZNF556
ENSG00000172795,ENSG00000172795.15,8.689916085,0.222507161,1.166759457,1.49E-06,2.63E-05,0.000201257,DCP2
ENSG00000177427,ENSG00000177427.12,3.853022724,-0.284768133,0.820873527,1.46E-06,2.59E-05,0.000201257,MIEF2
ENSG00000178074,ENSG00000178074.5,3.525745692,0.256435585,1.194523788,1.38E-06,2.47E-05,0.000201257,C2orf69
ENSG00000183826,ENSG00000183826.16,5.848632902,-0.156082883,0.89745849,1.33E-06,2.39E-05,0.000201257,BTBD9
ENSG00000185973,ENSG00000185973.10,5.215908003,0.182547974,1.134886463,1.48E-06,2.62E-05,0.000201257,TMLHE
ENSG00000198355,ENSG00000198355.4,5.658837795,0.39632479,1.316150793,1.38E-06,2.46E-05,0.000201257,PIM3
ENSG00000271141,ENSG00000271141.1,2.203281352,0.340424167,1.266128794,1.35E-06,2.42E-05,0.000201257,
ENSG00000276809,ENSG00000276809.1,2.292058197,0.40136009,1.320752453,1.43E-06,2.54E-05,0.000201257,
ENSG00000278730,ENSG00000278730.1,6.038790223,-0.147087828,0.903071531,1.48E-06,2.61E-05,0.000201257,
ENSG00000075884,ENSG00000075884.13,8.232331281,0.23153953,1.174087174,1.49E-06,2.63E-05,0.000211516,ARHGAP15
ENSG00000079277,ENSG00000079277.19,6.851893658,0.300318793,1.23141649,1.51E-06,2.66E-05,0.000211516,MKNK1
ENSG00000083750,ENSG00000083750.12,4.151101251,0.157789696,1.115576691,1.55E-06,2.72E-05,0.000211516,RRAGB
ENSG00000087502,ENSG00000087502.17,5.529721305,0.310620115,1.240240679,1.53E-06,2.70E-05,0.000211516,ERGIC2
ENSG00000089057,ENSG00000089057.14,6.22966639,-0.217804175,0.859873194,1.58E-06,2.78E-05,0.000211516,SLC23A2
ENSG00000100246,ENSG00000100246.12,2.418438767,-0.296996773,0.813945006,1.59E-06,2.79E-05,0.000211516,DNAL4
ENSG00000105516,ENSG00000105516.10,4.040798325,-0.267444365,0.83078993,1.57E-06,2.76E-05,0.000211516,DBP
ENSG00000116990,ENSG00000116990.10,4.596576582,-0.316709992,0.80289877,1.58E-06,2.78E-05,0.000211516,MYCL
ENSG00000122591,ENSG00000122591.11,6.093129564,0.219126831,1.164028863,1.59E-06,2.78E-05,0.000211516,HYCC1
ENSG00000132274,ENSG00000132274.15,8.832968826,0.326960552,1.254367905,1.58E-06,2.77E-05,0.000211516,TRIM22
ENSG00000142166,ENSG00000142166.12,7.53224833,0.238138179,1.179469554,1.55E-06,2.73E-05,0.000211516,IFNAR1
ENSG00000170260,ENSG00000170260.8,4.121927522,-0.218065062,0.859717714,1.52E-06,2.68E-05,0.000211516,ZNF212
ENSG00000189430,ENSG00000189430.12,3.587227201,-0.430345362,0.742084119,1.55E-06,2.72E-05,0.000211516,NCR1
ENSG00000225411,ENSG00000225411.2,-0.299338994,0.511785687,1.425813896,1.57E-06,2.75E-05,0.000211516,
ENSG00000241157,ENSG00000241157.1,2.689128194,0.369597202,1.291992058,1.50E-06,2.65E-05,0.000211516,RPL32P32
ENSG00000006744,ENSG00000006744.18,5.773574025,-0.184937373,0.879687262,1.76E-06,3.05E-05,0.000222808,ELAC2
ENSG00000010438,ENSG00000010438.16,-1.625795134,-0.373460521,0.771928688,1.65E-06,2.88E-05,0.000222808,PRSS3
ENSG00000040531,ENSG00000040531.14,3.784242514,-0.252872576,0.839223757,1.66E-06,2.89E-05,0.000222808,CTNS
ENSG00000057019,ENSG00000057019.15,1.285016498,-0.434375873,0.740013824,1.85E-06,3.18E-05,0.000222808,DCBLD2
ENSG00000058272,ENSG00000058272.16,7.871559156,0.230236961,1.173027602,1.84E-06,3.16E-05,0.000222808,PPP1R12A
ENSG00000067248,ENSG00000067248.9,5.41475038,0.218386262,1.163431493,1.67E-06,2.92E-05,0.000222808,DHX29
ENSG00000070010,ENSG00000070010.18,5.501154248,0.131011256,1.095061015,1.74E-06,3.02E-05,0.000222808,UFD1
ENSG00000078487,ENSG00000078487.17,2.730302917,-0.222523384,0.857065052,1.59E-06,2.79E-05,0.000222808,ZCWPW1
ENSG00000081026,ENSG00000081026.18,2.603412604,0.344418486,1.26963912,1.83E-06,3.14E-05,0.000222808,MAGI3
ENSG00000100056,ENSG00000100056.11,4.397507668,-0.293212793,0.816082668,1.65E-06,2.87E-05,0.000222808,ESS2
ENSG00000100744,ENSG00000100744.14,4.315619937,0.308462809,1.238387496,1.79E-06,3.09E-05,0.000222808,GSKIP
ENSG00000109906,ENSG00000109906.13,3.896065421,-0.499777191,0.707215995,1.87E-06,3.21E-05,0.000222808,ZBTB16
ENSG00000115641,ENSG00000115641.18,1.575807603,0.603365837,1.519256892,1.84E-06,3.16E-05,0.000222808,FHL2
ENSG00000129173,ENSG00000129173.12,-0.686071219,0.506393812,1.420495057,1.66E-06,2.90E-05,0.000222808,E2F8
ENSG00000136634,ENSG00000136634.5,-1.599484643,0.406715471,1.325664287,1.87E-06,3.21E-05,0.000222808,IL10
ENSG00000136710,ENSG00000136710.9,4.812282384,-0.166365332,0.891084819,1.88E-06,3.22E-05,0.000222808,CCDC115
ENSG00000139514,ENSG00000139514.12,4.387287661,0.303488729,1.234125173,1.86E-06,3.19E-05,0.000222808,SLC7A1
ENSG00000143869,ENSG00000143869.6,1.92884687,-0.827528058,0.563493917,1.61E-06,2.82E-05,0.000222808,GDF7
ENSG00000149256,ENSG00000149256.15,-0.057752055,-0.915845945,0.530032987,1.77E-06,3.06E-05,0.000222808,TENM4
ENSG00000150556,ENSG00000150556.16,-0.778832509,-0.623711184,0.648999295,1.81E-06,3.11E-05,0.000222808,LYPD6B
ENSG00000151292,ENSG00000151292.17,5.036051033,0.33706848,1.26318722,1.62E-06,2.83E-05,0.000222808,CSNK1G3
ENSG00000156414,ENSG00000156414.18,2.844261553,0.596191097,1.511720155,1.81E-06,3.13E-05,0.000222808,TDRD9
ENSG00000161204,ENSG00000161204.11,5.218026967,-0.20600158,0.866936614,1.85E-06,3.18E-05,0.000222808,ABCF3
ENSG00000163349,ENSG00000163349.21,8.437764037,0.23625695,1.177932566,1.87E-06,3.20E-05,0.000222808,HIPK1
ENSG00000166387,ENSG00000166387.11,4.564257343,-0.302935181,0.810601539,1.69E-06,2.93E-05,0.000222808,PPFIBP2
ENSG00000174307,ENSG00000174307.6,-0.273608278,0.513650975,1.42765855,1.86E-06,3.20E-05,0.000222808,PHLDA3
ENSG00000175445,ENSG00000175445.14,0.404792458,-0.78480063,0.580432163,1.76E-06,3.05E-05,0.000222808,LPL
ENSG00000182308,ENSG00000182308.6,1.54340004,0.368786412,1.291266167,1.80E-06,3.10E-05,0.000222808,DCAF4L1
ENSG00000182541,ENSG00000182541.17,7.726347656,0.443372908,1.359779672,1.64E-06,2.86E-05,0.000222808,LIMK2
ENSG00000183134,ENSG00000183134.4,4.177887226,-0.594925612,0.662078592,1.78E-06,3.07E-05,0.000222808,PTGDR2
ENSG00000185010,ENSG00000185010.13,2.359094568,0.314413776,1.243506265,1.79E-06,3.09E-05,0.000222808,F8
ENSG00000204576,ENSG00000204576.11,3.594051566,-0.167249484,0.890538887,1.86E-06,3.19E-05,0.000222808,PRR3
ENSG00000213626,ENSG00000213626.11,7.473302894,-0.32417071,0.798757396,1.70E-06,2.96E-05,0.000222808,LBH
ENSG00000240012,ENSG00000240012.1,-0.656815985,-0.576597723,0.670543242,1.66E-06,2.89E-05,0.000222808,SLC9A9-AS1
ENSG00000242986,ENSG00000242986.2,-1.283659371,0.603592841,1.519495962,1.73E-06,3.00E-05,0.000222808,RPL21P99
ENSG00000247199,ENSG00000247199.3,0.403604013,0.409624205,1.328339761,1.80E-06,3.11E-05,0.000222808,FBXO38-DT
ENSG00000249662,ENSG00000249662.5,2.671836663,-0.510280495,0.702085922,1.77E-06,3.06E-05,0.000222808,LINC02218
ENSG00000257495,ENSG00000257495.5,0.139138097,-0.691868403,0.61905161,1.86E-06,3.19E-05,0.000222808,KRT73-AS1
ENSG00000259600,ENSG00000259600.2,2.861486936,0.55087176,1.464970649,1.74E-06,3.01E-05,0.000222808,
ENSG00000279569,ENSG00000279569.1,-0.972227949,-0.561898794,0.677410008,1.87E-06,3.21E-05,0.000222808,
ENSG00000043093,ENSG00000043093.13,7.013379786,0.352049054,1.276372167,1.94E-06,3.31E-05,0.000264005,DCUN1D1
ENSG00000078070,ENSG00000078070.12,4.717260941,-0.152308533,0.899809477,1.96E-06,3.35E-05,0.000264005,MCCC1
ENSG00000089041,ENSG00000089041.16,5.053513339,0.304740148,1.235196139,1.97E-06,3.35E-05,0.000264005,P2RX7
ENSG00000112972,ENSG00000112972.14,4.774878962,0.188477546,1.139560521,1.91E-06,3.27E-05,0.000264005,HMGCS1
ENSG00000151117,ENSG00000151117.8,1.782963038,-0.33992529,0.790082225,1.91E-06,3.27E-05,0.000264005,TMEM86A
ENSG00000152240,ENSG00000152240.12,3.029404322,0.340809745,1.266467228,1.96E-06,3.34E-05,0.000264005,HAUS1
ENSG00000155256,ENSG00000155256.17,6.198660148,-0.228989934,0.853232051,1.93E-06,3.30E-05,0.000264005,ZFYVE27
ENSG00000185825,ENSG00000185825.15,5.656185631,-0.25807769,0.836201368,1.88E-06,3.22E-05,0.000264005,BCAP31
ENSG00000188211,ENSG00000188211.8,2.849736716,-0.324515135,0.798566726,1.93E-06,3.30E-05,0.000264005,NCR3LG1
ENSG00000188994,ENSG00000188994.12,8.005154302,0.267789578,1.203961767,1.92E-06,3.28E-05,0.000264005,ZNF292
ENSG00000221978,ENSG00000221978.11,7.579628892,-0.132669804,0.912141907,1.95E-06,3.33E-05,0.000264005,CCNL2
ENSG00000006576,ENSG00000006576.16,6.076537681,0.232427492,1.174810033,2.22E-06,3.73E-05,0.000272374,PHTF2
ENSG00000013561,ENSG00000013561.17,6.686619355,0.377127171,1.29875308,2.21E-06,3.71E-05,0.000272374,RNF14
ENSG00000070182,ENSG00000070182.19,6.525772617,0.913734939,1.88391639,2.25E-06,3.77E-05,0.000272374,SPTB
ENSG00000076242,ENSG00000076242.14,5.228614342,-0.128698344,0.914656317,2.08E-06,3.53E-05,0.000272374,MLH1
ENSG00000087085,ENSG00000087085.13,0.184291403,0.763549369,1.69766214,2.08E-06,3.52E-05,0.000272374,ACHE
ENSG00000094880,ENSG00000094880.10,4.847424861,-0.162699544,0.893351883,2.19E-06,3.68E-05,0.000272374,CDC23
ENSG00000100453,ENSG00000100453.12,5.785256452,-0.506455668,0.703949739,2.30E-06,3.85E-05,0.000272374,GZMB
ENSG00000100991,ENSG00000100991.11,7.269540614,-0.170127842,0.888763922,2.31E-06,3.86E-05,0.000272374,TRPC4AP
ENSG00000101407,ENSG00000101407.12,5.423161313,-0.121011695,0.919542592,2.30E-06,3.84E-05,0.000272374,TTI1
ENSG00000106615,ENSG00000106615.9,4.636808828,0.171959057,1.126587256,2.08E-06,3.53E-05,0.000272374,RHEB
ENSG00000109475,ENSG00000109475.16,5.685324491,0.64786973,1.566852886,2.13E-06,3.59E-05,0.000272374,RPL34
ENSG00000110321,ENSG00000110321.16,8.58052914,0.114407702,1.082530522,2.06E-06,3.49E-05,0.000272374,EIF4G2
ENSG00000112695,ENSG00000112695.11,4.659491638,0.295544811,1.227348378,2.11E-06,3.57E-05,0.000272374,COX7A2
ENSG00000115306,ENSG00000115306.15,7.698613044,-0.270330218,0.829129745,2.15E-06,3.62E-05,0.000272374,SPTBN1
ENSG00000134769,ENSG00000134769.21,0.608189475,0.50206484,1.416239088,2.09E-06,3.53E-05,0.000272374,DTNA
ENSG00000135473,ENSG00000135473.14,5.691521015,-0.201193757,0.869830525,2.28E-06,3.82E-05,0.000272374,PAN2
ENSG00000143995,ENSG00000143995.19,2.612502714,-0.462501469,0.72572684,2.18E-06,3.67E-05,0.000272374,MEIS1
ENSG00000144048,ENSG00000144048.10,5.238200857,-0.110566257,0.926224448,2.08E-06,3.52E-05,0.000272374,DUSP11
ENSG00000148814,ENSG00000148814.17,3.026763419,-0.257043111,0.836801237,2.19E-06,3.67E-05,0.000272374,LRRC27
ENSG00000164258,ENSG00000164258.11,2.990072551,0.331967889,1.258729157,2.29E-06,3.83E-05,0.000272374,NDUFS4
ENSG00000165030,ENSG00000165030.3,5.319329937,0.373899235,1.295850453,2.04E-06,3.46E-05,0.000272374,NFIL3
ENSG00000167110,ENSG00000167110.17,5.30429678,-0.269297527,0.829723454,2.23E-06,3.73E-05,0.000272374,GOLGA2
ENSG00000168781,ENSG00000168781.21,2.78607576,-0.263001064,0.833352592,2.22E-06,3.72E-05,0.000272374,PPIP5K1
ENSG00000178814,ENSG00000178814.16,2.323534238,0.635775996,1.553773268,2.30E-06,3.85E-05,0.000272374,OPLAH
ENSG00000182774,ENSG00000182774.10,5.852602421,0.492021128,1.406413796,2.24E-06,3.76E-05,0.000272374,RPS17
ENSG00000183421,ENSG00000183421.11,-1.087490982,-0.570327376,0.673463949,1.97E-06,3.36E-05,0.000272374,RIPK4
ENSG00000183579,ENSG00000183579.15,0.496520788,-0.43783729,0.738240458,2.13E-06,3.60E-05,0.000272374,ZNRF3
ENSG00000187713,ENSG00000187713.6,4.44096119,-0.199638236,0.870768886,2.26E-06,3.79E-05,0.000272374,TMEM203
ENSG00000187942,ENSG00000187942.11,-1.155819969,-0.49634558,0.708900189,2.23E-06,3.74E-05,0.000272374,LDLRAD2
ENSG00000203497,ENSG00000203497.2,1.991132289,-0.379492593,0.768707904,2.08E-06,3.52E-05,0.000272374,PDCD4-AS1
ENSG00000206053,ENSG00000206053.12,4.489835688,-0.16750258,0.890382671,2.09E-06,3.54E-05,0.000272374,JPT2
ENSG00000223584,ENSG00000223584.1,0.757232751,0.560974809,1.475265697,2.02E-06,3.43E-05,0.000272374,TVP23CP1
ENSG00000225611,ENSG00000225611.1,1.862697443,-0.475246375,0.719343934,2.25E-06,3.77E-05,0.000272374,CCDC13-AS2
ENSG00000226640,ENSG00000226640.2,-0.519304286,0.547547773,1.461599224,2.15E-06,3.63E-05,0.000272374,
ENSG00000232680,ENSG00000232680.2,0.985440134,0.57273028,1.48733567,2.16E-06,3.63E-05,0.000272374,
ENSG00000239941,ENSG00000239941.1,0.846095144,-0.432722204,0.740862541,2.24E-06,3.75E-05,0.000272374,LINC02917
ENSG00000259182,ENSG00000259182.5,0.419230203,0.596881307,1.512443561,2.06E-06,3.49E-05,0.000272374,
ENSG00000261367,ENSG00000261367.1,0.084431643,-0.570568113,0.67335158,2.16E-06,3.64E-05,0.000272374,
ENSG00000267481,ENSG00000267481.1,3.50168388,-0.222756068,0.856926833,2.13E-06,3.59E-05,0.000272374,
ENSG00000169554,ENSG00000169554.18,9.355165549,0.214444728,1.160257262,2.31E-06,3.86E-05,0.000282195,ZEB2
ENSG00000002745,ENSG00000002745.12,0.357396151,-0.766549012,0.587821889,2.34E-06,3.89E-05,0.000288295,WNT16
ENSG00000073614,ENSG00000073614.12,8.868471547,-0.12389571,0.917706219,2.38E-06,3.96E-05,0.000288295,KDM5A
ENSG00000124541,ENSG00000124541.6,4.940403194,-0.142321452,0.906060033,2.39E-06,3.97E-05,0.000288295,RRP36
ENSG00000169403,ENSG00000169403.11,8.512287214,-0.393260163,0.761407052,2.40E-06,3.98E-05,0.000288295,PTAFR
ENSG00000175984,ENSG00000175984.14,1.927938158,-0.399639231,0.758047822,2.35E-06,3.91E-05,0.000288295,DENND2C
ENSG00000198087,ENSG00000198087.7,5.309518758,0.286551935,1.219721637,2.37E-06,3.94E-05,0.000288295,CD2AP
ENSG00000231123,ENSG00000231123.1,-1.225472991,0.449266663,1.365346061,2.38E-06,3.96E-05,0.000288295,SPATA20P1
ENSG00000238741,ENSG00000238741.1,6.299479686,0.630250662,1.5478339,2.40E-06,3.98E-05,0.000288295,SCARNA7
ENSG00000276248,ENSG00000276248.1,3.32512108,0.335690358,1.261981147,2.32E-06,3.87E-05,0.000288295,
ENSG00000005022,ENSG00000005022.5,6.255596966,-0.180042053,0.882677267,2.58E-06,4.24E-05,0.000290559,SLC25A5
ENSG00000034053,ENSG00000034053.14,5.299963978,-0.384753957,0.765909609,2.47E-06,4.08E-05,0.000290559,APBA2
ENSG00000100227,ENSG00000100227.17,6.383853724,-0.213391462,0.862507279,2.51E-06,4.14E-05,0.000290559,POLDIP3
ENSG00000124507,ENSG00000124507.10,-0.405872204,-0.551764659,0.682185191,2.48E-06,4.09E-05,0.000290559,PACSIN1
ENSG00000125691,ENSG00000125691.12,6.618403499,0.574355287,1.489011903,2.54E-06,4.18E-05,0.000290559,RPL23
ENSG00000133805,ENSG00000133805.15,6.119958584,0.23402615,1.176112568,2.60E-06,4.27E-05,0.000290559,AMPD3
ENSG00000138744,ENSG00000138744.14,6.372411998,-0.272302016,0.827997309,2.58E-06,4.24E-05,0.000290559,NAAA
ENSG00000140326,ENSG00000140326.12,3.88469379,-0.265810249,0.831731485,2.59E-06,4.26E-05,0.000290559,CDAN1
ENSG00000149658,ENSG00000149658.17,5.098397721,-0.135936394,0.910078947,2.48E-06,4.10E-05,0.000290559,YTHDF1
ENSG00000163374,ENSG00000163374.19,5.959262167,0.244687183,1.184835837,2.50E-06,4.12E-05,0.000290559,YY1AP1
ENSG00000164967,ENSG00000164967.9,3.902313785,-0.283190803,0.821771497,2.48E-06,4.09E-05,0.000290559,RPP25L
ENSG00000166326,ENSG00000166326.6,6.705406691,-0.146151336,0.90365793,2.53E-06,4.17E-05,0.000290559,TRIM44
ENSG00000169442,ENSG00000169442.8,7.25901673,0.382614633,1.303702449,2.49E-06,4.12E-05,0.000290559,CD52
ENSG00000179253,ENSG00000179253.3,2.045399565,-0.588957981,0.664822917,2.59E-06,4.25E-05,0.000290559,
ENSG00000183044,ENSG00000183044.11,5.038285491,-0.347311605,0.786047497,2.52E-06,4.15E-05,0.000290559,ABAT
ENSG00000198429,ENSG00000198429.9,2.542848489,-0.310448377,0.806391101,2.41E-06,3.99E-05,0.000290559,ZNF69
ENSG00000224177,ENSG00000224177.6,2.567904774,0.642905093,1.561470261,2.57E-06,4.23E-05,0.000290559,LINC00570
ENSG00000233461,ENSG00000233461.5,1.420331915,0.430318771,1.347531288,2.44E-06,4.04E-05,0.000290559,
ENSG00000258405,ENSG00000258405.9,0.856657969,-0.413318798,0.750894017,2.61E-06,4.28E-05,0.000290559,ZNF578
ENSG00000259411,ENSG00000259411.1,-2.031543604,-0.197541098,0.872035578,2.61E-06,4.28E-05,0.000290559,HNRNPA1P45
ENSG00000259418,ENSG00000259418.1,0.733829048,0.532522349,1.446455911,2.55E-06,4.20E-05,0.000290559,
ENSG00000259768,ENSG00000259768.5,1.498087294,-0.380021788,0.768425986,2.61E-06,4.27E-05,0.000290559,ZFHX3-AS1
ENSG00000005156,ENSG00000005156.11,5.509077957,-0.178835022,0.883416068,2.81E-06,4.57E-05,0.000344654,LIG3
ENSG00000006712,ENSG00000006712.14,3.947780447,-0.256836431,0.836921125,2.81E-06,4.57E-05,0.000344654,PAF1
ENSG00000007350,ENSG00000007350.16,2.159379713,-0.572844762,0.672289833,3.05E-06,4.90E-05,0.000344654,TKTL1
ENSG00000008853,ENSG00000008853.16,3.115197277,-0.375011575,0.771099226,3.02E-06,4.86E-05,0.000344654,RHOBTB2
ENSG00000072840,ENSG00000072840.12,1.083399119,0.524594238,1.438528933,2.93E-06,4.73E-05,0.000344654,EVC
ENSG00000100105,ENSG00000100105.17,4.463020867,-0.241396139,0.845926288,2.96E-06,4.77E-05,0.000344654,PATZ1
ENSG00000105732,ENSG00000105732.12,3.449616537,-0.389696751,0.763290028,2.98E-06,4.80E-05,0.000344654,ZNF574
ENSG00000109805,ENSG00000109805.9,1.771382576,0.532700653,1.44663469,2.92E-06,4.72E-05,0.000344654,NCAPG
ENSG00000112303,ENSG00000112303.13,9.503971851,0.454635235,1.370436266,2.84E-06,4.61E-05,0.000344654,VNN2
ENSG00000114030,ENSG00000114030.12,6.969676843,0.153150799,1.111995384,2.98E-06,4.80E-05,0.000344654,KPNA1
ENSG00000140025,ENSG00000140025.15,1.894039506,-0.276846995,0.825392941,2.61E-06,4.29E-05,0.000344654,EFCAB11
ENSG00000140948,ENSG00000140948.11,4.389439361,-0.19125405,0.875844071,3.00E-06,4.83E-05,0.000344654,ZCCHC14
ENSG00000141002,ENSG00000141002.19,6.511977589,-0.27103573,0.82872438,3.00E-06,4.84E-05,0.000344654,TCF25
ENSG00000143416,ENSG00000143416.20,7.298210714,0.785282741,1.723430047,2.75E-06,4.48E-05,0.000344654,SELENBP1
ENSG00000143494,ENSG00000143494.15,-0.906916955,-0.480689626,0.716634982,2.95E-06,4.76E-05,0.000344654,VASH2
ENSG00000145391,ENSG00000145391.13,5.579249438,0.180123951,1.132981222,2.95E-06,4.77E-05,0.000344654,SETD7
ENSG00000146278,ENSG00000146278.10,7.45759697,0.201411588,1.149822835,2.68E-06,4.38E-05,0.000344654,PNRC1
ENSG00000160963,ENSG00000160963.13,-1.281002706,-0.606543708,0.656768251,3.04E-06,4.89E-05,0.000344654,COL26A1
ENSG00000162520,ENSG00000162520.14,-0.738838343,0.466787464,1.382028593,2.85E-06,4.63E-05,0.000344654,SYNC
ENSG00000169814,ENSG00000169814.12,4.39010373,-0.163722417,0.89271872,2.99E-06,4.82E-05,0.000344654,BTD
ENSG00000170837,ENSG00000170837.2,4.344981573,0.435140512,1.35204251,2.74E-06,4.46E-05,0.000344654,GPR27
ENSG00000170954,ENSG00000170954.11,0.420825002,-0.629060789,0.646597221,2.92E-06,4.72E-05,0.000344654,ZNF415
ENSG00000171612,ENSG00000171612.6,1.811244519,-0.259767743,0.83522237,2.84E-06,4.61E-05,0.000344654,SLC25A33
ENSG00000173818,ENSG00000173818.16,3.15156201,-0.252417739,0.83948838,2.89E-06,4.68E-05,0.000344654,ENDOV
ENSG00000175591,ENSG00000175591.11,2.940199052,-0.507756168,0.703315459,2.76E-06,4.50E-05,0.000344654,P2RY2
ENSG00000178722,ENSG00000178722.12,-1.564025228,-0.438162491,0.738074069,2.82E-06,4.58E-05,0.000344654,C5orf64
ENSG00000185880,ENSG00000185880.12,6.13052789,0.224750161,1.168574863,2.76E-06,4.49E-05,0.000344654,TRIM69
ENSG00000188886,ENSG00000188886.3,-1.093097531,-0.455110877,0.729454109,2.93E-06,4.74E-05,0.000344654,ASTL
ENSG00000196684,ENSG00000196684.12,6.088887323,-0.390971307,0.762615994,3.05E-06,4.90E-05,0.000344654,HSH2D
ENSG00000197054,ENSG00000197054.11,2.197752612,-0.30123794,0.811555722,2.75E-06,4.48E-05,0.000344654,ZNF763
ENSG00000197362,ENSG00000197362.14,3.832309364,-0.216316967,0.860760055,2.96E-06,4.77E-05,0.000344654,ZNF786
ENSG00000198169,ENSG00000198169.8,4.272807824,-0.201679867,0.869537489,2.87E-06,4.65E-05,0.000344654,ZNF251
ENSG00000204740,ENSG00000204740.10,-1.39018371,-0.438002299,0.738156026,2.72E-06,4.44E-05,0.000344654,MALRD1
ENSG00000213090,ENSG00000213090.2,3.295382082,0.273340459,1.208603026,2.78E-06,4.52E-05,0.000344654,SCYL2P1
ENSG00000214279,ENSG00000214279.13,3.569476568,-0.487189234,0.71341367,3.03E-06,4.88E-05,0.000344654,SCART1
ENSG00000240934,ENSG00000240934.2,-1.402891487,0.452723908,1.368621872,3.00E-06,4.84E-05,0.000344654,
ENSG00000258869,ENSG00000258869.1,-1.53855926,-0.317829092,0.802276202,2.87E-06,4.66E-05,0.000344654,LINC02312
ENSG00000261879,ENSG00000261879.5,1.600259034,-0.33608734,0.792186851,2.70E-06,4.41E-05,0.000344654,ZNF594-DT
ENSG00000273644,ENSG00000273644.1,-1.201266962,0.48507579,1.399659393,2.86E-06,4.64E-05,0.000344654,
